Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,AirTemp,TGBT,T1,T2,T3,T4,T5,T6,T7
2017-07-20 09:00:00+00:00,260.18,1.54,256.78,18.48,36.05,4.64,4.70,2.62,5.77,3.43,2.92,8.59
2017-07-20 10:00:00+00:00,459.10,36.71,421.83,19.62,35.38,3.81,4.07,2.77,5.42,3.39,3.38,9.15
2017-07-20 11:00:00+00:00,434.89,44.48,389.94,20.41,36.67,4.45,3.55,2.93,5.86,3.30,2.64,10.72
2017-07-20 12:00:00+00:00,437.72,98.36,345.06,20.79,40.86,4.43,4.91,2.88,6.56,3.80,3.58,11.20
2017-07-20 13:00:00+00:00,473.12,173.65,319.60,21.27,40.05,4.20,4.44,2.70,6.51,3.59,3.35,11.80
2017-07-20 14:00:00+00:00,468.94,177.57,326.80,21.28,39.67,4.73,4.11,2.73,6.19,3.10,3.49,11.93
2017-07-20 15:00:00+00:00,538.12,441.36,255.76,21.00,36.66,4.10,4.10,2.44,4.96,3.02,2.96,11.74
2017-07-20 16:00:00+00:00,463.68,644.87,141.48,20.62,31.79,3.47,3.37,2.19,2.96,3.08,2.33,11.36
2017-07-20 17:00:00+00:00,277.34,495.95,103.78,20.34,26.84,2.65,3.04,1.64,2.52,2.79,1.54,9.76
2017-07-20 18:00:00+00:00,55.25,9.72,52.98,19.47,24.44,2.27,3.18,1.43,2.20,2.70,1.45,8.32
2017-07-20 19:00:00+00:00,9.58,4.71,9.40,18.83,21.88,1.95,2.48,1.36,2.16,2.65,1.39,7.14
2017-07-20 20:00:00+00:00,-1.04,-0.44,-1.05,18.15,18.71,1.63,2.42,1.33,2.13,2.47,0.89,5.11
2017-07-20 21:00:00+00:00,-1.30,-0.55,-1.33,17.23,18.25,1.64,2.38,1.18,2.14,2.44,0.88,4.91
2017-07-20 22:00:00+00:00,-1.20,-0.48,-1.18,16.63,18.19,1.64,2.43,1.20,2.14,2.44,0.79,4.88
2017-07-20 23:00:00+00:00,-1.39,-0.54,-1.30,16.08,18.24,1.67,2.44,1.17,2.16,2.65,0.58,4.94
2017-07-21 00:00:00+00:00,-1.16,-0.46,-1.16,15.52,19.17,1.62,2.56,1.28,2.14,2.67,0.83,5.44
2017-07-21 01:00:00+00:00,-0.88,-0.33,-0.89,15.43,18.09,1.46,2.54,1.17,2.15,2.66,0.58,4.87
2017-07-21 02:00:00+00:00,-0.78,-0.28,-0.81,14.94,18.38,1.47,2.52,1.30,2.24,2.76,0.58,4.83
2017-07-21 03:00:00+00:00,-0.96,-0.39,-0.97,14.25,18.82,1.48,2.94,1.16,2.30,2.86,0.58,4.83
2017-07-21 04:00:00+00:00,11.21,-0.07,11.26,14.40,19.35,1.78,2.67,1.20,2.31,2.91,0.61,5.23
2017-07-21 05:00:00+00:00,72.14,13.78,68.49,14.86,26.56,3.74,3.34,1.30,3.15,3.94,1.23,7.08
2017-07-21 06:00:00+00:00,305.50,470.04,134.96,16.18,26.34,2.23,3.38,1.34,3.32,3.57,1.71,7.94
2017-07-21 07:00:00+00:00,465.66,722.40,94.99,17.67,30.34,3.30,3.46,1.95,4.30,3.40,1.77,9.26
2017-07-21 08:00:00+00:00,620.48,802.06,102.43,18.94,32.68,3.79,3.52,1.91,5.31,3.54,2.47,9.15
2017-07-21 09:00:00+00:00,767.36,858.40,112.68,20.18,33.51,4.32,3.52,2.30,5.04,3.60,2.66,8.98
2017-07-21 10:00:00+00:00,860.28,887.76,108.39,20.87,31.39,3.77,3.68,2.29,4.55,3.64,2.37,8.00
2017-07-21 11:00:00+00:00,904.82,915.40,93.14,21.72,32.73,3.42,4.19,2.54,4.06,3.90,1.85,9.62
2017-07-21 12:00:00+00:00,905.66,904.37,105.85,22.36,36.23,4.28,4.48,2.49,4.76,3.49,1.72,11.78
2017-07-21 13:00:00+00:00,846.34,848.93,126.16,22.83,39.03,4.56,4.36,2.44,5.32,3.76,2.07,13.23
2017-07-21 14:00:00+00:00,729.74,751.32,152.49,23.19,37.92,4.59,3.84,2.39,5.04,3.39,2.10,13.31
2017-07-21 15:00:00+00:00,566.71,523.93,226.83,23.37,35.77,4.89,3.56,2.47,4.24,3.36,2.11,12.07
2017-07-21 16:00:00+00:00,392.40,342.31,218.95,23.28,30.31,3.78,3.17,1.84,3.14,3.17,1.82,10.44
2017-07-21 17:00:00+00:00,280.75,504.45,111.82,22.93,27.87,3.13,2.66,1.53,2.35,2.43,0.97,11.89
2017-07-21 18:00:00+00:00,119.36,386.69,47.45,22.61,24.64,2.59,2.65,1.55,2.37,1.46,0.76,10.40
2017-07-21 19:00:00+00:00,13.77,49.69,10.37,21.50,19.92,2.11,2.31,1.16,2.05,1.28,0.77,7.50
2017-07-21 20:00:00+00:00,-0.63,-0.22,-0.68,21.15,17.14,1.81,2.38,1.22,2.06,1.23,0.51,5.22
2017-07-21 21:00:00+00:00,-0.77,-0.28,-0.85,20.89,16.74,1.51,2.59,1.10,2.06,1.23,0.46,5.04
